,topic,user_email,start_time,end_time,duration,total_minutes,participants_count
1375,"Kivunim Ashdod, Tuesday 17:00-20:00",branch80@she-codes.org,2020-06-16T13:15:47Z,2020-06-16T17:01:31Z,226,3058,26
1376,"Kivunim Ashdod, Tuesday 17:00-20:00",branch80@she-codes.org,2020-11-03T14:50:31Z,2020-11-03T17:59:04Z,189,2378,23
1377,"Kivunim Ashdod, Tuesday 17:00-20:00",branch80@she-codes.org,2020-10-20T13:42:18Z,2020-10-20T17:07:02Z,205,1894,19
1378,"Kivunim Ashdod, Tuesday 17:00-20:00",branch80@she-codes.org,2020-05-12T13:51:04Z,2020-05-12T16:59:18Z,189,2280,23
1379,"Kivunim Ashdod, Tuesday 17:00-20:00",branch80@she-codes.org,2020-11-24T14:41:43Z,2020-11-24T17:58:27Z,197,1513,12
1380,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-06-07T14:00:18Z,2020-06-07T14:21:00Z,21,35,2
1381,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-10-25T12:35:50Z,2020-10-25T12:57:20Z,22,31,2
1382,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-05-03T13:59:44Z,2020-05-03T16:51:32Z,172,459,7
1383,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-02-28T15:01:51Z,2021-02-28T17:56:22Z,175,436,4
1384,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-05-10T14:01:58Z,2020-05-10T14:16:05Z,15,41,3
1385,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-12-20T15:03:43Z,2020-12-20T18:05:05Z,182,805,14
1386,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-02-14T15:03:11Z,2021-02-14T17:13:54Z,131,395,6
1387,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-08-23T14:04:30Z,2020-08-23T15:11:07Z,67,68,3
1388,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-02-07T14:43:38Z,2021-02-07T18:14:05Z,211,1375,12
1389,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-02-21T13:34:30Z,2021-02-21T18:04:52Z,271,1126,11
1390,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-05-31T13:59:04Z,2020-05-31T16:55:04Z,177,463,6
1391,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-01-24T14:59:32Z,2021-01-24T18:21:43Z,203,727,11
1392,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-07-12T13:57:41Z,2020-07-12T16:59:14Z,182,357,4
1393,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-12-03T16:11:51Z,2020-12-03T16:40:24Z,29,49,2
1394,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-11-01T14:46:43Z,2020-11-01T18:26:46Z,221,658,7
1395,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-12-27T15:04:37Z,2020-12-27T18:13:39Z,190,1683,16
1396,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-03-21T15:01:01Z,2021-03-21T18:05:52Z,185,850,11
1397,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-11-22T14:46:08Z,2020-11-22T18:29:41Z,224,1232,12
1398,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-08-16T13:33:30Z,2020-08-16T17:02:18Z,209,381,2
1399,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-01-17T14:54:15Z,2021-01-17T18:06:46Z,193,1163,17
1400,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-07-26T14:03:33Z,2020-07-26T17:05:35Z,183,361,3
1401,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-04-26T15:25:47Z,2020-04-26T16:48:44Z,83,161,4
1402,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-11-15T14:54:14Z,2020-11-15T18:29:27Z,216,1938,16
1403,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-01-31T15:07:28Z,2021-01-31T18:15:49Z,189,1021,10
1404,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-11-29T15:00:08Z,2020-11-29T18:07:49Z,188,1469,15
1405,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-05-17T13:58:17Z,2020-05-17T16:54:18Z,177,624,11
1406,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-12-03T15:19:48Z,2020-12-03T16:08:08Z,49,88,2
1407,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-07-05T13:41:00Z,2020-07-05T14:57:56Z,77,84,2
1408,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-01-10T14:57:28Z,2021-01-10T18:12:40Z,196,1023,9
1409,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-01-03T14:58:31Z,2021-01-03T18:01:10Z,183,1402,14
1410,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-06-14T13:59:45Z,2020-06-14T15:09:15Z,70,106,5
1411,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-03-14T14:55:29Z,2021-03-14T18:00:29Z,186,743,8
1412,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-03-07T14:57:46Z,2021-03-07T18:00:52Z,184,727,10
1413,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-10-25T15:09:03Z,2020-10-25T18:19:43Z,191,881,9
1414,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-05-24T14:00:00Z,2020-05-24T16:51:48Z,172,350,8
1415,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-08-30T14:09:54Z,2020-08-30T15:43:14Z,94,94,2
1416,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-06-28T14:00:12Z,2020-06-28T17:00:29Z,181,513,4
1417,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-11-08T15:04:42Z,2020-11-08T18:53:55Z,230,1266,14
1418,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2020-06-21T14:00:50Z,2020-06-21T17:09:03Z,189,531,4
1419,"Machon Tal, Sunday 17:30-20:30",branch80@she-codes.org,2021-02-07T14:40:19Z,2021-02-07T14:41:33Z,2,3,3
1420,NG Summer Challenge 2020 - Group 3,branch80@she-codes.org,2020-08-18T07:28:19Z,2020-08-18T09:44:07Z,136,623,8
1421,NG Summer Challenge 2020 - Group 3,branch80@she-codes.org,2020-08-19T06:52:43Z,2020-08-19T09:17:59Z,146,739,9
1422,NG Summer Challenge 2020 - Group 3,branch80@she-codes.org,2020-08-20T07:40:14Z,2020-08-20T10:34:09Z,174,606,10
1423,"Kivunim Ashdod, Tuesday 17:00-20:00",branch80@she-codes.org,2020-07-28T14:08:17Z,2020-07-28T14:10:22Z,3,8,5
1424,"Kivunim Ashdod, Tuesday 17:00-20:00",branch80@she-codes.org,2020-07-28T13:15:32Z,2020-07-28T14:02:33Z,48,103,11
1425,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-12-28T14:50:42Z,2020-12-28T17:57:43Z,188,1537,17
1426,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-11-16T14:42:09Z,2020-11-16T19:13:17Z,272,2630,21
1427,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-10-26T14:43:14Z,2020-10-26T18:05:34Z,203,1482,12
1428,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-04-13T13:47:19Z,2020-04-13T16:55:46Z,189,1098,22
1429,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-11-23T14:47:55Z,2020-11-23T18:22:38Z,215,2180,21
1430,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-01-11T14:50:41Z,2021-01-11T18:18:45Z,209,1026,9
1431,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-03-23T15:01:40Z,2020-03-23T17:57:34Z,176,1483,13
1432,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-03-15T14:56:33Z,2021-03-15T17:50:59Z,175,1215,10
1433,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-09-07T13:43:42Z,2020-09-07T17:00:35Z,197,785,7
1434,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-07-27T13:52:55Z,2020-07-27T17:00:07Z,188,1198,7
1435,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-02-22T14:41:55Z,2021-02-22T17:59:31Z,198,1447,14
1436,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-03-08T14:59:29Z,2021-03-08T17:35:12Z,156,1003,11
1437,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-10-12T13:54:22Z,2020-10-12T17:40:02Z,226,1556,16
1438,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-07-13T13:41:38Z,2020-07-13T16:55:27Z,194,340,3
1439,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-10-19T13:50:37Z,2020-10-19T16:58:05Z,188,1460,12
1440,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-09-21T13:15:24Z,2020-09-21T17:09:07Z,234,1363,16
1441,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-12-07T17:52:45Z,2020-12-07T18:41:05Z,49,72,3
1442,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-12-21T16:01:10Z,2020-12-21T17:50:27Z,110,453,8
1443,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-09-14T13:32:49Z,2020-09-14T16:54:45Z,202,2232,29
1444,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-08-17T13:49:21Z,2020-08-17T17:00:39Z,192,704,4
1445,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-11-09T14:51:53Z,2020-11-09T18:04:00Z,193,2371,31
1446,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-04-06T13:53:29Z,2020-04-06T17:41:46Z,229,1314,25
1447,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-06-22T13:46:47Z,2020-06-22T17:25:01Z,219,419,5
1448,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-03-01T14:57:22Z,2021-03-01T18:24:05Z,207,1223,17
1449,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-12-14T14:49:46Z,2020-12-14T18:00:52Z,192,795,6
1450,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-05-18T13:51:32Z,2020-05-18T17:08:23Z,197,1280,15
1451,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-05-25T13:52:51Z,2020-05-25T16:54:27Z,182,879,6
1452,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-03-30T13:03:40Z,2020-03-30T17:02:57Z,240,1281,28
1453,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-02-08T15:03:54Z,2021-02-08T15:04:05Z,1,1,2
1454,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-11-02T14:46:19Z,2020-11-02T18:09:56Z,204,835,7
1455,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-08-03T13:53:26Z,2020-08-03T17:04:58Z,192,775,8
1456,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-12-21T14:56:14Z,2020-12-21T16:00:51Z,65,295,12
1457,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-07-20T13:51:43Z,2020-07-20T17:01:47Z,191,1055,10
1458,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-08-10T13:48:24Z,2020-08-10T16:52:29Z,185,857,8
1459,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-08-31T13:52:45Z,2020-08-31T19:07:07Z,315,2188,21
1460,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-02-08T15:04:28Z,2021-02-08T17:56:07Z,172,1768,18
1461,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-03-22T14:54:31Z,2021-03-22T17:58:15Z,184,804,9
1462,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-12-07T14:45:32Z,2020-12-07T17:52:33Z,188,1697,20
1463,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-06-29T13:58:30Z,2020-06-29T17:06:50Z,189,598,6
1464,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-04-05T13:44:10Z,2021-04-05T17:08:45Z,205,1195,16
1465,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-06-15T13:51:07Z,2020-06-15T16:52:12Z,182,511,7
1466,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-01-25T14:57:34Z,2021-01-25T18:01:27Z,184,929,7
1467,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-09-21T13:11:00Z,2020-09-21T13:11:40Z,1,2,2
1468,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-02-15T14:45:10Z,2021-02-15T18:02:46Z,198,2101,28
1469,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-06-01T13:59:40Z,2020-06-01T16:57:13Z,178,631,13
1470,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-01-18T15:02:19Z,2021-01-18T17:47:45Z,166,899,8
1471,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-07-06T13:51:21Z,2020-07-06T16:56:01Z,185,354,5
1472,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-01-04T14:58:55Z,2021-01-04T18:08:56Z,191,1454,10
1473,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-05-11T13:55:15Z,2020-05-11T17:01:29Z,187,694,6
1474,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2021-02-01T14:29:05Z,2021-02-01T17:57:27Z,209,2512,18
1475,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-08-24T13:51:50Z,2020-08-24T16:56:42Z,185,825,5
1476,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-09-21T13:12:31Z,2020-09-21T13:15:14Z,3,5,4
1477,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-11-30T14:44:54Z,2020-11-30T17:48:54Z,184,1154,8
1478,"Eilat, Monday 17:00-20:00",branch80@she-codes.org,2020-05-04T13:53:40Z,2020-05-04T16:58:07Z,185,867,8
1479,"Nazareth Microsoft, Friday 11:00-14:00",branch80@she-codes.org,2020-05-15T07:56:46Z,2020-05-15T11:07:03Z,191,2017,17
1480,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-11-11T15:45:37Z,2020-11-11T19:00:37Z,195,3467,33
1481,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-01-28T18:12:33Z,2021-01-28T18:17:04Z,5,5,3
1482,"Nazareth Microsoft, Friday 11:00-14:00",branch80@she-codes.org,2020-05-01T07:40:04Z,2020-05-01T11:11:56Z,212,3752,41
1483,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-03-03T15:46:58Z,2021-03-03T19:39:50Z,233,3043,28
1484,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-02-24T15:48:13Z,2021-02-24T19:01:47Z,194,2544,36
1485,"Nazareth Microsoft, Friday 11:00-14:00",branch80@she-codes.org,2020-05-22T07:45:33Z,2020-05-22T11:10:48Z,206,3102,28
1486,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-09-30T14:51:24Z,2020-09-30T18:02:38Z,192,5524,77
1487,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-02-03T15:42:26Z,2021-02-03T19:01:59Z,200,3311,43
1488,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-08-26T14:54:22Z,2020-08-26T18:00:49Z,187,1527,14
1489,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-06-24T14:45:09Z,2020-06-24T18:00:42Z,196,1218,12
1490,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-01-27T15:55:11Z,2021-01-27T19:10:06Z,195,1633,20
1491,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-02-10T15:45:45Z,2021-02-10T19:00:17Z,195,2492,25
1492,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-12-16T15:50:28Z,2020-12-16T19:34:51Z,225,2239,15
1493,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-12-23T15:58:59Z,2020-12-23T19:20:35Z,202,1589,11
1494,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-12-09T15:43:46Z,2020-12-09T19:07:45Z,204,2660,18
1495,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-12-02T15:47:35Z,2020-12-02T19:37:08Z,230,2181,20
1496,"Nazareth Microsoft, Friday 11:00-14:00",branch80@she-codes.org,2020-05-01T11:14:10Z,2020-05-01T11:21:53Z,8,15,2
1497,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-01-06T16:05:30Z,2021-01-06T18:59:13Z,174,2076,18
1498,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-01-20T15:54:42Z,2021-01-20T19:02:08Z,188,1892,24
1499,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-03-10T15:48:31Z,2021-03-10T19:09:52Z,202,2148,17
1500,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-03-24T15:24:52Z,2021-03-24T18:58:07Z,214,1593,10
1501,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-06-17T16:44:27Z,2020-06-17T18:01:58Z,78,556,11
1502,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-10-21T14:47:24Z,2020-10-21T18:10:33Z,204,1451,17
1503,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-09-02T14:54:38Z,2020-09-02T18:01:40Z,188,1604,17
1504,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-08-19T14:47:20Z,2020-08-19T18:00:46Z,194,1515,19
1505,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-06-17T14:48:13Z,2020-06-17T16:44:10Z,116,1345,29
1506,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-07-29T14:56:50Z,2020-07-29T18:01:44Z,185,2184,18
1507,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-08-12T14:53:52Z,2020-08-12T18:03:16Z,190,868,11
1508,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-07-15T14:53:40Z,2020-07-15T18:04:19Z,191,1541,14
1509,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-05-27T14:59:14Z,2020-05-27T18:01:48Z,183,3215,42
1510,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-02-17T15:44:35Z,2021-02-17T19:00:11Z,196,3107,30
1511,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-06-03T14:53:19Z,2020-06-03T18:03:01Z,190,2574,20
1512,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-06-10T14:43:10Z,2020-06-10T18:04:46Z,202,2435,25
1513,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-03-17T15:51:34Z,2021-03-17T18:59:03Z,188,2519,33
1514,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-10-14T14:56:36Z,2020-10-14T18:02:11Z,186,2667,35
1515,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-11-18T15:43:24Z,2020-11-18T19:24:43Z,222,3155,26
1516,"Nazareth Microsoft, Friday 11:00-14:00",branch80@she-codes.org,2020-05-08T07:44:34Z,2020-05-08T11:17:15Z,213,3338,33
1517,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-10-28T16:02:26Z,2020-10-28T19:29:41Z,208,1476,16
1518,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-07-22T14:48:00Z,2020-07-22T18:00:16Z,193,3582,35
1519,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-12-30T15:45:49Z,2020-12-30T18:58:27Z,193,2160,15
1520,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-09-16T14:59:20Z,2020-09-16T18:11:21Z,193,2863,33
1521,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-07-08T14:43:17Z,2020-07-08T18:00:19Z,198,1598,25
1522,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-01-13T15:46:03Z,2021-01-13T18:59:30Z,194,2096,19
1523,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-07-01T14:45:30Z,2020-07-01T18:00:32Z,196,1220,14
1524,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2021-04-07T14:40:55Z,2021-04-07T16:29:11Z,109,554,9
1525,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-09-23T14:58:06Z,2020-09-23T18:00:21Z,183,2769,32
1526,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-11-04T15:40:07Z,2020-11-04T19:00:02Z,200,1250,15
1527,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-11-25T15:45:26Z,2020-11-25T19:09:33Z,205,2825,31
1528,"Nazareth Microsoft, Wednesday 18:00-21:00",branch80@she-codes.org,2020-09-09T15:02:04Z,2020-09-09T18:20:50Z,199,734,5
1529,"Sami Shamoon, Sunday 18:30-21:30",branch90@she-codes.org,2020-03-15T15:32:12Z,2020-03-15T19:22:04Z,230,964,30
1530,"Sami Shamoon, Sunday 18:30-21:30",branch90@she-codes.org,2020-04-19T15:20:30Z,2020-04-19T18:43:51Z,204,3877,123
1531,"Sami Shamoon, Sunday 18:30-21:30",branch90@she-codes.org,2020-03-22T16:12:05Z,2020-03-22T19:50:18Z,219,5181,147
1532,"Sami Shamoon, Sunday 18:30-21:30",branch90@she-codes.org,2020-03-22T08:43:38Z,2020-03-22T10:46:07Z,123,252,3
1533,"Sami Shamoon, Sunday 18:30-21:30",branch90@she-codes.org,2020-04-12T15:16:51Z,2020-04-12T19:06:18Z,230,3105,106
1534,"Sami Shamoon, Sunday 18:30-21:30",branch90@she-codes.org,2020-03-29T15:23:52Z,2020-03-29T18:44:07Z,201,4771,148
1535,"Sami Shamoon, Sunday 18:30-21:30",branch90@she-codes.org,2020-04-19T18:53:38Z,2020-04-19T19:07:59Z,15,14,2
1536,"Sami Shamoon, Sunday 18:30-21:30",branch90@she-codes.org,2020-04-05T15:11:35Z,2020-04-05T18:26:35Z,195,3954,119
1537,"Sami Shamoon, Sunday 18:30-21:30",branch90@she-codes.org,2020-04-26T15:20:41Z,2020-04-26T18:45:16Z,205,3589,30
1538,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-03-18T16:32:08Z,2020-03-18T19:32:18Z,181,3971,89
1539,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2021-02-03T16:27:36Z,2021-02-03T19:33:36Z,187,761,7
1540,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-11-18T16:20:26Z,2020-11-18T19:28:38Z,189,2770,33
1541,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-07-15T15:25:10Z,2020-07-15T18:26:57Z,182,1061,10
1542,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-07-22T15:25:43Z,2020-07-22T18:26:43Z,181,1347,10
1543,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-04-01T15:29:30Z,2020-04-01T18:42:36Z,194,3348,62
1544,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2021-03-10T16:25:07Z,2021-03-10T19:30:02Z,185,808,15
1545,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2021-03-17T16:29:43Z,2021-03-17T19:26:38Z,177,1294,11
1546,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-08-26T15:27:24Z,2020-08-26T18:25:05Z,178,1347,11
1547,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-05-20T15:21:52Z,2020-05-20T15:22:26Z,1,2,3
1548,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-05-20T15:25:44Z,2020-05-20T18:26:42Z,181,3369,30
1549,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-07-29T15:25:42Z,2020-07-29T18:26:14Z,181,1416,9
1550,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-09-09T15:22:25Z,2020-09-09T18:26:37Z,185,1544,13
1551,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2021-02-17T16:22:15Z,2021-02-17T17:49:10Z,87,168,6
1552,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-05-27T15:01:09Z,2020-05-27T18:47:45Z,227,2949,32
1553,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-07-08T15:27:02Z,2020-07-08T18:21:06Z,175,1177,8
1554,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-04-29T15:03:39Z,2020-04-29T18:35:17Z,212,1941,14
1555,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-11-11T16:20:38Z,2020-11-11T19:37:20Z,197,3972,41
1556,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-10-14T15:23:14Z,2020-10-14T18:31:30Z,189,2251,18
1557,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-12-16T16:26:02Z,2020-12-16T19:26:32Z,181,1780,20
1558,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2021-03-03T16:26:49Z,2021-03-03T19:28:58Z,183,960,6
1559,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-06-10T15:02:24Z,2020-06-10T18:25:30Z,204,1852,21
1560,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-04-22T15:29:19Z,2020-04-22T18:41:43Z,193,2905,57
1561,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-08-05T15:25:41Z,2020-08-05T18:26:19Z,181,1931,24
1562,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2021-02-24T16:28:09Z,2021-02-24T19:26:19Z,179,827,10
1563,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2021-03-24T16:30:30Z,2021-03-24T19:31:20Z,181,1638,13
1564,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2021-04-07T15:26:01Z,2021-04-07T17:19:50Z,114,945,14
1565,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-06-24T14:55:53Z,2020-06-24T14:56:27Z,1,1,2
1566,"Ben Gurion University, Wednesday 18:30-21:30",branch90@she-codes.org,2020-04-01T15:21:49Z,2020-04-01T15:29:12Z,8,72,18
